distributed_computing_research;Distributed Computing for Research;;;;;;;;x;;;;;;;;;;;;;
distribution_channels;Distribution Channels;;;;;;;;x;;;;;;;;;;;;;
distribution_channels_desc;As the line for resource to finished value-added product became longer from specialization, channels of distribution opened as some companies specialized in distribution to shops. This made the supply side more effective.;;;;;;;;x;;;;;;;;;;;;;
dixie;Dixie;;;;;;;;x;;;;;;;;;;;;;
dmitri_mendeleev;Dmitri Mendeleev;;;;;;;;x;;;;;;;;;;;;;
dmitri_mendeleev_desc;Dmitri Ivanovich Mendeleev was a Russian chemist and inventory. He is credited as being the creator of the first version of the periodic table of elements. Using the table, he predicted the properties of elements yet to be discovered.;;;;;;;;x;;;;;;;;;;;;;
dogma_of_mass_action;Dogma of Mass Action;;;;;;;;x;;;;;;;;;;;;;
dogma_of_mass_action_desc;At certain point a line of thought that developed from general radicalism was the dogma of mass action, which meant that only by means of mass actions as rallying and strikes could the consciousness level of the worker be raised adequately for him to understand what to be good for him.;;;;;;;;x;;;;;;;;;;;;;
dogma_of_violence;Dogma of Violence;;;;;;;;x;;;;;;;;;;;;;
dogma_of_violence_desc;At certain point a line of thought that developed from general radicalism was the dogma of violence, which meant that only by the forced means of violence could the old society be removed and the new one created.;;;;;;;;x;;;;;;;;;;;;;
dollar_standard;Dollar Standard;;;;;;;;x;;;;;;;;;;;;;
dollar_standard_reform_desc;The dollar is used as standard currency for international trade;;;;;;;;x;;;;;;;;;;;;;
dominion_communist;The Communist Party;;;;;;;;x;;;;;;;;;;;;;
dominion_conservative;The Conservative Party;;;;;;;;x;;;;;;;;;;;;;
dominion_traditionalist;The Imperial Party;;;;;;;;x;;;;;;;;;;;;;
dominion_liberal;The Liberal Party;;;;;;;;x;;;;;;;;;;;;;
dominion_populist;The Old Guard;;;;;;;;x;;;;;;;;;;;;;
dominion_progressive;The Freedom Party;;;;;;;;x;;;;;;;;;;;;;
dominion_socialist;The Socialist Party;;;;;;;;x;;;;;;;;;;;;;
dominique_strauss_kahn;Dominique Strauss-Kahn;;;;;;;;x;;;;;;;;;;;;;
dong;Dong;;;;;;;;x;;;;;;;;;;;;;
double_standard;Double Standard;;;;;;;;x;;;;;;;;;;;;;
double_standard_desc;This meant a currency system where both gold and silver ran as parallel monetary units. It ensured the state always to be able to produce cheap money, but the difference in price changes between the currencies could have grave effect for the individual citizen.;;;;;;;;x;;;;;;;;;;;;;
doughty;Doughty;;;;;;;;x;;;;;;;;;;;;;
dour_economist;Dour Economist;;;;;;;;x;;;;;;;;;;;;;
dragoon;Drone;;;;;;;;x;;;;;;;;;;;;;
dragoon_activation;Drones;;;;;;;;x;;;;;;;;;;;;;
dragoon_activation_desc;Unnamed Aerial Vehicles;;;;;;;;x;;;;;;;;;;;;;
dragoon_short;Drone;;;;;;;;x;;;;;;;;;;;;;
dreadnought;Sea Control Ship;;;;;;;;x;;;;;;;;;;;;;
dreadnought_short;ASM;;;;;;;;x;;;;;;;;;;;;;
dreadnoughts;Dreadnoughts;;;;;;;;x;;;;;;;;;;;;;
dreadnoughts_desc;Dreadnoughts are the top-notch combat ships at the turn of the century. Equipped with several high-calibre guns, they can take quite some damage and still deal a crippling blow to the enemy fleet.;;;;;;;;x;;;;;;;;;;;;;
dreams_of_empire;Dreams of Empire;;;;;;;;x;;;;;;;;;;;;;
dreams_of_empire_desc;We dream not only of an empire to span the world, but also of a cultural empire. Our people stand as civilized beings, and it is our imperative to bestow the gift of our knowledge upon others. Let the world know of our desires, for we shall find a place of prominence within it.;;;;;;;;x;;;;;;;;;;;;;
dreams_of_empire_title;Dreams of Empire;;;;;;;;x;;;;;;;;;;;;;
drill_completion;Drill Completion;;;;;;;;x;;;;;;;;;;;;;
drilled;Good Military Leadership;;;;;;;;x;;;;;;;;;;;;;
drilled_desc;Our nation has a large cadre of trained officers, giving our military an advantage.;;;;;;;;x;;;;;;;;;;;;;
drilling_rig;Drilling Rig;;;;;;;;x;;;;;;;;;;;;;
drillmaster;Drillmaster;;;;;;;;x;;;;;;;;;;;;;
drive_to_reunify;Reunification Drive;;;;;;;;x;;;;;;;;;;;;;
drive_to_reunify_desc;We must reunite the country, at any cost!;;;;;;;;x;;;;;;;;;;;;;
drone_prototypes;Drone Prototypes;;;;;;;;x;;;;;;;;;;;;;
drone_prototypes_desc;Early flying drones;;;;;;;;x;;;;;;;;;;;;;
druze;Druze;;;;;;;;x;;;;;;;;;;;;;
drying_techniques;Drying Techniques;;;;;;;;x;;;;;;;;;;;;;
drying_techniques_desc;By drying food their durability increased tenfold and food as a commodity became easier to sell.;;;;;;;;x;;;;;;;;;;;;;
dryzymalas_wagon;Violation of Building Ban;;;;;;;;x;;;;;;;;;;;;;
dumb;Dumb;;;;;;;;x;;;;;;;;;;;;;
dutch;Dutch;;;;;;;;x;;;;;;;;;;;;;
dutch_east_india;East Indies Company;;;;;;;;x;;;;;;;;;;;;;
dutch_east_india_desc;Greatest of the jewels in our nation's crown is the East Indies colony.;;;;;;;;x;;;;;;;;;;;;;
dye;Dye;;;;;;;;x;;;;;;;;;;;;;
dye_RGO_SIZE;Dye plantation size;;;;;;;;x;;;;;;;;;;;;;
dye_factory;Dye Factory;;;;;;;;x;;;;;;;;;;;;;
dye_factory_desc;Dye could not only be extracted from plantations, but it could also be synthetically produced using coal.;;;;;;;;x;;;;;;;;;;;;;
dynamic_infrastructure;Dynamic Infrastructure;;;;;;;;x;;;;;;;;;;;;;
dyula;Dyula;;;;;;;;x;;;;;;;;;;;;;
early_backbone;Early Internet Backbone;;;;;;;;x;;;;;;;;;;;;;
early_classical_theory_and_critique;Early Classical Theory and Critique;;;;;;;;x;;;;;;;;;;;;;
early_classical_theory_and_critique_desc;Early Classical Theory and Critique;;;;;;;;x;;;;;;;;;;;;;
early_highway;Early Highway;;;;;;;;x;;;;;;;;;;;;;
early_interwar_bombers;Early Interwar Bombers;;;;;;;;x;;;;;;;;;;;;;
early_interwar_bombers_desc;Beginning with the first pilot to drop a grenade on his enemy, the use of aircraft to deliver munitions to the enemy was acknowledged to be of great tactical and strategic value. To enhance and expand this ability, dedicated bomber aircraft were developed.;;;;;;;;x;;;;;;;;;;;;;
early_interwar_fighters;Early Interwar Fighters;;;;;;;;x;;;;;;;;;;;;;
early_interwar_fighters_desc;The concept of denying the enemy access to the air above one's army was discovered early in the budding air war. Aircraft whose sole role was to engage and eliminate enemy aircraft found their use well before their bomber cousins.;;;;;;;;x;;;;;;;;;;;;;
early_modern_oil_ship;Early Modern Oil Ship;;;;;;;;x;;;;;;;;;;;;;
early_modern_oil_ship_desc;New advances in mobile refueling soon gave way to new advances in naval supply production.;;;;;;;;x;;;;;;;;;;;;;
early_networks;Early Networks;;;;;;;;x;;;;;;;;;;;;;
early_railroad;Early Railroad;;;;;;;;x;;;;;;;;;;;;;
early_railroad_desc;Early Railroad;;;;;;;;x;;;;;;;;;;;;;
early_small_arms_factory;Early Small Arms Factory;;;;;;;;x;;;;;;;;;;;;;
early_small_arms_factory_desc;An upgraded factory creating the most modern designs of small arms.;;;;;;;;x;;;;;;;;;;;;;
earnest;Earnest;;;;;;;;x;;;;;;;;;;;;;
east_african;East African;;;;;;;;x;;;;;;;;;;;;;
east_asian;East Asian;;;;;;;;x;;;;;;;;;;;;;
east_slavic;East Slavic;;;;;;;;x;;;;;;;;;;;;;
easy;Easy;;;;;;;;x;;;;;;;;;;;;;
easy_ai;Easy Difficulty;;;;;;;;x;;;;;;;;;;;;;
easy_player;Easy Difficulty;;;;;;;;x;;;;;;;;;;;;;
ec_tolman;Edward C. Tolman;;;;;;;;x;;;;;;;;;;;;;
ec_tolman_desc;Edward C. Tolman was another prominent American psychologist in the field of Behaviorism. Tolman performed maze experiments to demonstrate latent learning in animals. He showed that a rat could run the maze on the first try, if it was previously allowed to explore the maze while not hungry. Tolman evinced that the subject learned useful stimulus information about the world without reference to a reinforcing stimulus (the food). The ability to run the maze correctly on trial one demonstrated flexibility in the use of the learned information. Tolman's stimulus-stimulus (S-S) learning was opposed by the stimulus-response (S-R) orthodoxy of Skinner.;;;;;;;;x;;;;;;;;;;;;;
eccentric_genius;Eccentric Genius;;;;;;;;x;;;;;;;;;;;;;
economic_boom;Economic Boom;;;;;;;;x;;;;;;;;;;;;;
economic_boom_desc;Our economy is booming thanks to our investment banks and a long period of low unemployment.;;;;;;;;x;;;;;;;;;;;;;
economic_cooperation_act;Economic Cooperation Act;;;;;;;;x;;;;;;;;;;;;;
economic_globalization;Economic Globalization;;;;;;;;x;;;;;;;;;;;;;
economic_machine_theory;The Economic Machine Theory;;;;;;;;x;;;;;;;;;;;;;
economic_policy;Economic Policy;;;;;;;;x;;;;;;;;;;;;;
economic_responsibility;Economic Responsibility;;;;;;;;x;;;;;;;;;;;;;
economic_responsibility_desc;Economic Responsibility;;;;;;;;x;;;;;;;;;;;;;
economic_thought_and_critique;Economic Thought and Critique;;;;;;;;x;;;;;;;;;;;;;
economic_thought_and_critique_desc;The scientific development of Economics gave large repercussions into the functions of the world economy, both on a micro and macro level. New ideas and knowledge was swiftly applied by business and the state to increase the efficiency of their work.;;;;;;;;x;;;;;;;;;;;;;
economic_trend;Economic Trend;;;;;;;;x;;;;;;;;;;;;;
economic_trend_desc;Our nation's economy is currently in flux.;;;;;;;;x;;;;;;;;;;;;;
edison_light_bulb;Edison Light Bulb;;;;;;;;x;;;;;;;;;;;;;
edison_light_bulb_desc;The introduction of the light bulb meant that predefined areas like small rooms or big factory floors could be enlightened. This meant that people were no longer limited by sunrise and sunset.;;;;;;;;x;;;;;;;;;;;;;
edo;Edo;;;;;;;;x;;;;;;;;;;;;;
eduard_bernstein;Eduard Bernstein;;;;;;;;x;;;;;;;;;;;;;
eduard_bernstein_desc;Eduard Bernstein was originally a staunch disciple of Marx and started his life in the German Socialdemocratic Party, but during his later exile in London Bernstein gradually became convinced that the best way to obtain socialism in an industrialized country was through trade union activity and parliamentary politics. He published a series of articles where he argued that the predictions made by Karl Marx about the development of capitalism had not come true. He pointed out that the real wages of workers had risen and the polarization of classes between an oppressed proletariat and capitalists, had not materialized. Nor had capital become concentrated in fewer hands. Bernstein's revisionist views appeared in his extremely influential book Evolutionary Socialism (1899).;;;;;;;;x;;;;;;;;;;;;;
education;Education;;;;;;;;x;;;;;;;;;;;;;
education_decree_1863_desc;Through the Education Decree of 1863, Queen Isabella II decreed the establishment of a free public shool system in the Phillipines that used Spanish as the language of instruction, leading to an increasing number of educated Filipinos. This would be the first in a number of colonial initiatives that rendered the Phillipines as one of the few places in the world where it was said to have visibly improved and prospered under colonial rule.;;;;;;;;x;;;;;;;;;;;;;
education_decree_1863_title;Filipino Education Decree;;;;;;;;x;;;;;;;;;;;;;
education_l;Education;;;;;;;;x;;;;;;;;;;;;;
education_policies;Education Policies;;;;;;;;x;;;;;;;;;;;;;
education_policy;Education Policy;;;;;;;;x;;;;;;;;;;;;;
education_policy_l;Education Policy;;;;;;;;x;;;;;;;;;;;;;
education_reform;Education reform;;;;;;;;x;;;;;;;;;;;;;
education_reform_l;Education reform;;;;;;;;x;;;;;;;;;;;;;
education_rnd;Education and RND;;;;;;;;x;;;;;;;;;;;;;
education_rnd_factory;Research and Development;;;;;;;;x;;;;;;;;;;;;;
education_rnd_factory_desc;;;;;;;;;x;;;;;;;;;;;;;
educational_reform;Educational Reform;;;;;;;;x;;;;;;;;;;;;;
edward_titchener;Edward Titchener;;;;;;;;x;;;;;;;;;;;;;
edward_titchener_desc;Edward Titchener was an English psychologist who studied under Wundt at Leipzig. Titchener headed the psychology department at Cornell University and founded the Structuralist school, which relied heavily on introspection to perform analysis on the structure of the mind. His attempts to break down experiences into four basic elements was discredited because it was possible for different subjects to identify different elements from the same experiences.;;;;;;;;x;;;;;;;;;;;;;
efficient;Efficient;;;;;;;;x;;;;;;;;;;;;;
efficient_sociopath;Efficient Sociopath;;;;;;;;x;;;;;;;;;;;;;
efto;The European Free Trade Organization;;;;;;;;x;;;;;;;;;;;;;
efto_desc;The European Free Trade Organization (EFTA) is a free trade organization that was established as an alternative for European states that were either unable or unwilling to join the European Economic Community (EEC).;;;;;;;;x;;;;;;;;;;;;;
egalitarianism;Egalitarianism;;;;;;;;x;;;;;;;;;;;;;
egalitarianism_desc;Egalitarianism is the doctrine of the equality of mankind and the desirability of political, economic and social equality.;;;;;;;;x;;;;;;;;;;;;;
egyptian_excavations;Egyptian Excavations;;;;;;;;x;;;;;;;;;;;;;
egyptian_excavations_desc;Our country is spearheading archeological excavations in The Valley of the Kings.;;;;;;;;x;;;;;;;;;;;;;
egyptological_excavations_desc;The Valley of the Kings, Egypt, is a potentially endless source of new archeological discoveries. By petitioning the Egyptian government for a monopoly to carry out excavations in The Valley of the Kings, we can ensure that we make these fantastic discoveries, rather than another Great Power.;;;;;;;;x;;;;;;;;;;;;;
egyptological_excavations_title;The Valley of the Kings;;;;;;;;x;;;;;;;;;;;;;
eight_hours;8 Hour Work Day;;;;;;;;x;;;;;;;;;;;;;
eight_hours_desc;Maximum 8 working hours per day.;;;;;;;;x;;;;;;;;;;;;;
eight_hours_l;8h Workday;;;;;;;;x;;;;;;;;;;;;;
eight_work_hours;8 hours;;;;;;;;x;;;;;;;;;;;;;
eight_work_hours_desc;8 hours;;;;;;;;x;;;;;;;;;;;;;
eight_work_hours_l;8 hours;;;;;;;;x;;;;;;;;;;;;;
el_thorndike;Edward L. Thorndike;;;;;;;;x;;;;;;;;;;;;;
el_thorndike_desc;Edward Lee Thorndike was an American researcher who also conducted experiments in animal learning. He was known for his puzzle-box procedure (1898), in which a hungry cat was placed inside a small cage and observed to see how long it took the cat to learn to pull the lever and escape, where food was waiting. He observed that after 20-30 trials, the cats had become efficient at escaping almost instantaneously. Thorndike formulated the law of effect, stating that responses producing a positive effect became more likely to occur again, and those producing discomfort were less likely to occur again. These observations were later transformed by B.F. Skinner into the concept of operant conditioning in psychology.;;;;;;;;x;;;;;;;;;;;;;
elastic_defense_system;Elastic Defense System;;;;;;;;x;;;;;;;;;;;;;
elastic_defense_system_desc;At this points the trenches grew to formidable systems of trenches with two or even three lines of defenses bolstered by concrete fortifications and machine gun positions. The scene was as if it were captured from the 'Inferno' section of Dante Alighieris 'Divina Comedia'. ;;;;;;;;x;;;;;;;;;;;;;
elder_statesmen;Elder Statesman;;;;;;;;x;;;;;;;;;;;;;
elderly;Elderly;;;;;;;;x;;;;;;;;;;;;;
election_cooldown;Ongoing Elections;;;;;;;;x;;;;;;;;;;;;;
electric_furnace;Electric Furnace;;;;;;;;x;;;;;;;;;;;;;
electric_furnace_desc;Electric Furnace;;;;;;;;x;;;;;;;;;;;;;
electric_gear;Electric Gear;;;;;;;;x;;;;;;;;;;;;;
electric_gear_factory;Electric Gear Factory;;;;;;;;x;;;;;;;;;;;;;
electric_gear_factory_desc;Using rubber, coal and iron, electric gear is produced. Electric gear is needed for a variety of things, among them automobiles and aeroplanes.;;;;;;;;x;;;;;;;;;;;;;
electric_gun_technology;Electric Gun Technology;;;;;;;;x;;;;;;;;;;;;;
electric_machinery;Electric Machinery;;;;;;;;x;;;;;;;;;;;;;
electric_machinery_desc;By being able to electrify certain parts of the machinery at an industrial plant more complicated work could be done. This also meant that the production became less labour intensive.;;;;;;;;x;;;;;;;;;;;;;
electric_power;Electric Power;;;;;;;;x;;;;;;;;;;;;;
electric_rolling_techniques;Electric Rolling Techniques;;;;;;;;x;;;;;;;;;;;;;
electric_rolling_techniques_desc;This was a new technique to turn steel bars into steel plates. The time and labor saved by using the machines instead of a number of smiths with hammers was considerable.;;;;;;;;x;;;;;;;;;;;;;
electric_telecommunications_factory;Telecom and Electronics;;;;;;;;x;;;;;;;;;;;;;
electric_telecommunications_factory_desc;;;;;;;;;x;;;;;;;;;;;;;
electrical_focus;Encourage Electrical Industry ;;;;;;;;x;;;;;;;;;;;;;
electrical_focus_short;Electrical Industry;;;;;;;;x;;;;;;;;;;;;;
electrical_grid_access;Electrical Grid Access;;;;;;;;x;;;;;;;;;;;;;
electrical_lighting;Electrical Lighting;;;;;;;;x;;;;;;;;;;;;;
electrical_lighting_desc;The introduction of electric lighting meant that predefined areas like small rooms or big factory floors could be enlightened. This meant that people were no longer limited by sunrise and sunset.;;;;;;;;x;;;;;;;;;;;;;
electrical_power_generation;Electrical Power Generation;;;;;;;;x;;;;;;;;;;;;;
electrical_power_generation_desc;Electrical Power Generation;;;;;;;;x;;;;;;;;;;;;;
electricity;Electricity;;;;;;;;x;;;;;;;;;;;;;
electricity_desc;Electricity;;;;;;;;x;;;;;;;;;;;;;
electricity_focus;Encourage Electrical Power;;;;;;;;x;;;;;;;;;;;;;
electromagnetic_aircraft_launch;Electromagnetic Aircraft Launch Systems;;;;;;;;x;;;;;;;;;;;;;
electronic_television;Electronic Television;;;;;;;;x;;;;;;;;;;;;;
elf_financed_education_l;Self Financed;;;;;;;;x;;;;;;;;;;;;;
elite;Elite Only;;;;;;;;x;;;;;;;;;;;;;
elite_desc;Only the wealthy elite of the country have access to a proper education.;;;;;;;;x;;;;;;;;;;;;;
elite_l;Elite Only;;;;;;;;x;;;;;;;;;;;;;
emancipation_proclamation_desc;The Emancipation Proclamation is the collective name for two executive presidential orders issued by President Abraham Lincoln during the Civil War, declaring the emancipation of all slaves in the Southern United States. By issuing the Emancipation Proclamation, we will let the world know that the stakes in the present war is nothing save the freedom of all black men in the Union.;;;;;;;;x;;;;;;;;;;;;;
emancipation_proclamation_title;Emancipation Proclamation;;;;;;;;x;;;;;;;;;;;;;
embrace_albanians_YUG_desc;The Albanians are not truly a Slavic culture, and notoriously at odds with the rest of the Slavs. With enough effort, however, it should not be impossible to integrate them more fully into the Yugoslav culture and government. Perhaps this might even mean a future of peace between our peoples.;;;;;;;;x;;;;;;;;;;;;;
embrace_albanians_YUG_title;Embrace Albanians;;;;;;;;x;;;;;;;;;;;;;
embrace_bosnians_YUG_desc;The Bosniaks are historically a Muslim culture, and notoriously at odds with the rest of the Slavs. With enough effort, however, it should not be impossible to integrate them more fully into the Yugoslav culture and government. Perhaps this might even mean a future of peace between our peoples.;;;;;;;;x;;;;;;;;;;;;;
embrace_bosnians_YUG_title;Embrace Bosniaks;;;;;;;;x;;;;;;;;;;;;;
embrace_bulgarians_YUG_desc;The Bulgarians often do not consider themselves true Slavs, or perhaps they simply think themselves superior? Either way relations with the Bulgarians have been difficult. With enough effort, however, it should not be impossible to integrate them more fully into the Yugoslav culture and government. Perhaps this might even mean a future of peace between our peoples.;;;;;;;;x;;;;;;;;;;;;;
embrace_bulgarians_YUG_title;Embrace Bulgarians;;;;;;;;x;;;;;;;;;;;;;
embrace_croat_minority_desc;We shall embrace our Croat citizens, and elevate them to the status shared by that of the Hungarians.;;;;;;;;x;;;;;;;;;;;;;
embrace_croat_minority_title;Embrace the Croat Minority;;;;;;;;x;;;;;;;;;;;;;
embrace_czech_minority_desc;We shall embrace our Czech citizens, and elevate them to the status shared by that of the Hungarians.;;;;;;;;x;;;;;;;;;;;;;
embrace_czech_minority_title;Embrace the Czech Minority;;;;;;;;x;;;;;;;;;;;;;
embrace_estonians_desc;Long considered distant cousins of the scandinavians, our Estonian citizens should be recognized as full and equal members of our nation.;;;;;;;;x;;;;;;;;;;;;;
embrace_estonians_title;Embrace Estonian Culture;;;;;;;;x;;;;;;;;;;;;;
embrace_greeks_YUG_desc;The Greeks are not truly a Slavic culture, and notoriously at odds with the rest of the Slavs. With enough effort, however, it should not be impossible to integrate them more fully into the Yugoslav culture and government. Perhaps this might even mean a future of peace between our peoples.;;;;;;;;x;;;;;;;;;;;;;
embrace_greeks_YUG_title;Embrace Greeks;;;;;;;;x;;;;;;;;;;;;;
embrace_polish_minority_desc;We shall embrace our Polish citizens, and elevate them to the status shared by that of the Hungarians.;;;;;;;;x;;;;;;;;;;;;;
embrace_polish_minority_title;Embrace the Polish Minority;;;;;;;;x;;;;;;;;;;;;;
embrace_slovene_minority_desc;We shall embrace our Slovene citizens, and elevate them to the status shared by that of the Hungarians.;;;;;;;;x;;;;;;;;;;;;;
embrace_slovene_minority_title;Embrace the Slovene Minority;;;;;;;;x;;;;;;;;;;;;;
emile_coue;Émile Coué;;;;;;;;x;;;;;;;;;;;;;
emile_coue_desc;Émile Coué was a French psychologist and pharmacist who introduced a method of psychotherapy and self-improvement based on optimistic autosuggestion. Coue maintained that curing some of our troubles requires a change in our unconscious thought, which can only be achieved by using our imagination.;;;;;;;;x;;;;;;;;;;;;;
emile_dirkheim;Emile Durkheim;;;;;;;;x;;;;;;;;;;;;;
emile_dirkheim_desc;David Emile Durkheim was a French sociologist. He formally established the academic discipline and, with Karl Marx and Max Weber, is commonly cited as the principal architect of modern social science.;;;;;;;;x;;;;;;;;;;;;;
emotional;Emotional;;;;;;;;x;;;;;;;;;;;;;
emperor_meiji;Emperor Meiji;;;;;;;;x;;;;;;;;;;;;;
empirical_combat_efficiency_matrix;Empirical Combat Efficiency Matrix;;;;;;;;x;;;;;;;;;;;;;
empirical_combat_efficiency_matrix_desc;By checking certain attributes as morale, how well feed the soldiers were, illnesses and wounds, it was possible to check in advance how efficient the unit would fight in the upcoming combat.;;;;;;;;x;;;;;;;;;;;;;
empirical_interdiction_reports;Empirical Interdiction Reports;;;;;;;;x;;;;;;;;;;;;;
empirical_interdiction_reports_desc;By measuring sea legs, speed of both enemy and friendly ships and earlier behaviour of the enemy, it was possible to optimize where and when to interdict the enemy and also to get a realistic forecast of possible enemy interdictions.;;;;;;;;x;;;;;;;;;;;;;
empiricism;Empiricism;;;;;;;;x;;;;;;;;;;;;;
empiricism_desc;Empiricism;;;;;;;;x;;;;;;;;;;;;;
employ_from_tech;From technology: ;;;;;;;;x;;;;;;;;;;;;;
empress_of_india_NEWS_LONG;Following the 'Imperial Durbar' in Delhi, the royal proclamation announcing Queen Victoria's assumption of the title of 'Empress of India' was read at the foot of the column in Trafalgar Square. India hasn't had a crowned ruler since the last Mughal Emperor was deposed by the British East India Company. Following the dissolution of the Company, opinions were expressed that the Queen's superiority over the many Indian princes should be confirmed by the assumption of the imperial title. Prime Minister Benjamin Disraeli is credited as the architect of the idea.;;;;;;;;x;;;;;;;;;;;;;
empress_of_india_NEWS_MEDIUM;Following the 'Imperial Durbar' in Delhi, the royal proclamation announcing Queen Victoria's assumption of the title of 'Empress of India' was read in Trafalgar Square. The imperial title confirms the Queen's superiority over the many princes of India.;;;;;;;;x;;;;;;;;;;;;;
empress_of_india_NEWS_SHORT;Following the official 'Imperial Durbar' (assemblage) in Delhi, the royal proclamation announcing Queen Victoria's assumption of the title of 'Empress of India' was read in Trafalgar Square.;;;;;;;;x;;;;;;;;;;;;;
ems_dispatch_desc;Originally sent as an internal memo of King Wilhelm I of Prussia to the Prussian Chancellor Otto von Bismarck, concerning demands made by the French Ambassador during an informal meeting between him and the Monarch at the Spa resort Bad Ems in Prussian Hesse-Nassau, the Ems dispatch was perhaps the most important triggering factor that led to France's declaration of what would later be known as the Franco-Prussian war. By sending the Ems dispatch, we will risk provoking a war with France.;;;;;;;;x;;;;;;;;;;;;;
ems_dispatch_title;The Ems Dispatch;;;;;;;;x;;;;;;;;;;;;;
enact_anaconda_plan_desc;Originally devised by General-in-chief Winfield Scott, the Anaconda plan was a plan for subduing the Confederacy by means of a massive naval blockade, and a military advance along the Mississippi river. By initiating blockades of CSA ports, we can increase their war exhaustion by denying them essential goods.;;;;;;;;x;;;;;;;;;;;;;
enact_anaconda_plan_title;The Anaconda Plan;;;;;;;;x;;;;;;;;;;;;;
enact_dual_monarchy_desc;The Nobles of the Hungarian Estates have, for some time, been pushing for increased independence for the Hungarian people and the Crown of St. Stephen. A proposal for compromise has now been drafted, under which the Kingdom of Hungary and the Empire of Austria will amalgamate into a new political entity: The Austro-Hungarian dual monarchy. Gott erhalte, Gott beschütze!;;;;;;;;x;;;;;;;;;;;;;
enact_dual_monarchy_title;Austro-Hungarian Compromise;;;;;;;;x;;;;;;;;;;;;;
enact_female_suffrage_desc;The idea of Woman's Suffrage increasingly gained traction in Western society throughout the 19th century. First advocated in the writings of early liberal philosophers, such as England's Mary Woolstonecraft or John Stuart Mill, the idea and ideology of Woman's Suffrage gradually developed, as the century wore on, into a coherent ideology in its own right: Feminism. The experience during The First World War, of women working in factories, and other jobs previously reserved for men during peacetime, is often said to have been a crucial pivot point in securing Woman's right to work, vote, and, in other fields of society, achieve legal equality with men.;;;;;;;;x;;;;;;;;;;;;;
enact_female_suffrage_title;Enact Woman's Suffrage;;;;;;;;x;;;;;;;;;;;;;
enact_liquor_prohibition_desc;The Temperance League, bold from many perceived victories against the uses and abuses of alcohol in our nation, are lobbying political decision makers to enact a nation wide ban on the sale, use and possession of alcoholic beverages. While opponents argue that prohibition threatens to turn the alcohol market into a lucrative business for organized crime, the Temperance League, on the contrary, argues that alcohol is in fact the root cause of many social ills, not least of which is, indeed, crime.;;;;;;;;x;;;;;;;;;;;;;
enact_liquor_prohibition_title;Liquor Prohibition;;;;;;;;x;;;;;;;;;;;;;
enact_muhammad_alis_reforms_desc;Muhammad Ali, an Albanian born in Macedonia during Ottoman rule there, served in the Kavala Volunteer Contingent of the Ottoman Army in Egypt during the first years of the 19th century. Following the withdrawal of Napoleon's armies from Egypt Muhammad, through a long series of political maneuvering, came to be elected Wali (governor) of Ottoman Egypt, a position he would eventually use to secure Egypt as his own personal domain as Mamluk power waned. During his reign he instituted a series of more or less popular, and more or less successful, reforms, all aiming to transform Egypt into a modern, european-style, state. Among other things he constructed a shipyard in Alexandria, brought much of Egypt's farmland under direct state control, and sent missions to Europe to collect and bring western knowledge and technology to Egypt. By instituting these reforms, we can take Egypt a small step closer to modernization.;;;;;;;;x;;;;;;;;;;;;;
enact_muhammad_alis_reforms_title;Muhammad Ali's Reforms;;;;;;;;x;;;;;;;;;;;;;
enact_radical_reconstruction_desc;Reconstruction is the collective term used to described the policies, laws, decrees, constitutional amendments and presidential orders enacted, after the American Civil War, with the goal of reintegrating the former Confederate states back into the Union. The policies centered chiefly around issues like the ending of 'Slave Power', the suppression of Southern nationalism and revanchism, and the recognition of the 13th amendment by the Southern states. Reconstruction ended with the compromise 1877, when federal troops where finally withdrawn from the South. The Confederate banners lie trampled in the ashes of Savannah and Richmond, and it's time to start the reconstruction.;;;;;;;;x;;;;;;;;;;;;;
enact_radical_reconstruction_title;Radical Reconstruction;;;;;;;;x;;;;;;;;;;;;;
enact_the_homestead_act_desc;Signed into law by President Abraham Lincoln in 1862, the Homestead Act was designed to give eligible applicants freehold titles for lands of up to 160 acres in size. The act was one of several similar United States' laws, all contributing to the image and perception of America as a land of opportunity and new beginnings.;;;;;;;;x;;;;;;;;;;;;;
enact_the_homestead_act_title;The Homestead Act;;;;;;;;x;;;;;;;;;;;;;
encourage_arab_nationalism_desc;The way to truly fight the Ottoman Empire is to dismantle it from within. We must encourage their Arab minorities to rise up and seek their own destiny as independent nations.;;;;;;;;x;;;;;;;;;;;;;
encourage_arab_nationalism_title;Encourage Arab Nationalism;;;;;;;;x;;;;;;;;;;;;;
encourage_rail;Build Railroads ;;;;;;;;x;;;;;;;;;;;;;
end_danube_federation_desc;The concept of the Danubian Federation is no longer valid. We no longer control the territories that were once part of our nation, and thus the time has come to give up the fiction and become Austria once more in truth.;;;;;;;;x;;;;;;;;;;;;;
end_danube_federation_title;End the Federation;;;;;;;;x;;;;;;;;;;;;;
end_of_NGF_ANH;Become Anhalt;;;;;;;;x;;;;;;;;;;;;;
end_of_NGF_ANH_desc;With the loss of our lands, we must face a bitter truth and realize that claiming we are more than Anhalt is a conceit we cannot afford. Let the truth become reality.;;;;;;;;x;;;;;;;;;;;;;
end_of_NGF_BRA;Become Brunswick;;;;;;;;x;;;;;;;;;;;;;
