#  STRING NAME (do not change!);English;;;;;;;;;;X
##;;;;;;;;;;;X
# New World Order 2;;;;;;;;;;;X
##;;;;;;;;;;;X
# Events;;;;;;;;;;;X
##;;;;;;;;;;;X
EVT_207_A;A disaster!;;;;;;;;;;;;;x
EVT_208_NAME;Kyshtym disaster;;;;;;;;;;;;;x
EVT_208_DESC;The Kyshtym disaster was a radiological contamination accident that occurred on 29 September 1957 at Mayak, a plutonium production site for nuclear weapons and nuclear fuel reprocessing plant in the Soviet Union. The event occurred in the town of Ozyorsk, Chelyabinsk Oblast, a closed city built around the Mayak plant. Since Ozyorsk/Mayak (also known as Chelyabinsk-40 and Chelyabinsk-65) was not marked on maps, the disaster was named after Kyshtym, the nearest known town.;;;;;;;;;;;;;x
EVT_208_A;A Nuclear Disaster!;;;;;;;;;;;;;x
EVT_209_NAME;Chernobyl disaster;;;;;;;;;;;;;x
EVT_209_DESC;The Chernobyl disaster (also referred to as Chernobyl or the Chernobyl accident) was a catastrophic nuclear accident that occurred on 26 April 1986 at the Chernobyl Nuclear Power Plant in Ukraine (then officially the Ukrainian SSR), which was under the direct jurisdiction of the central authorities of the Soviet Union. An explosion and fire released large quantities of radioactive particles into the atmosphere, which spread over much of the western USSR and Europe. The Chernobyl disaster was the worst nuclear power plant accident in history in terms of cost and casualties.;;;;;;;;;;;;;x
EVT_209_A;A Nuclear Disaster!;;;;;;;;;;;;;x
EVT_210_NAME;Fukushima Daiichi nuclear disaster;;;;;;;;;;;;;x
EVT_210_DESC;The Fukushima Daiichi nuclear disaster was an energy accident at the Fukushima I Nuclear Power Plant, initiated primarily by the tsunami of the Tahoku earthquake and tsunami on 11 March 2011.[6] The damage caused by the tsunami produced equipment failures, and without this equipment a loss-of-coolant accident followed with nuclear meltdowns and releases of radioactive materials beginning on 12 March.;;;;;;;;;;;;;x
EVT_210_A;A Nuclear disaster!;;;;;;;;;;;;;x
EVT_211_NAME;Great Smog;;;;;;;;;;;;;x
EVT_211_DESC;The Great Smog of '52 or Big Smoke[1] was a severe air-pollution event that affected London during December 1952. A period of cold weather, combined with an anticyclone and windless conditions, collected airborne pollutants mostly from the use of coal to form a thick layer of smog over the city. It lasted from Friday 5 December to Tuesday 9 December 1952, and then dispersed quickly after a change of weather.;;;;;;;;;;;;;x
EVT_211_A;Something got to be done about the coal burning!;;;;;;;;;;;;;x
EVT_212_NAME;Stampede by pilgrims inside a pedestrian tunnel;;;;;;;;;;;;;x
EVT_212_DESC;July 2, 1990 : A stampede inside a pedestrian tunnel (Al-Ma'aisim tunnel) leading out from Mecca towards Mina and the Plains of Arafat led to the deaths of 1,426 pilgrims, many of them of Malaysian, Indonesian and Pakistani origin.;;;;;;;;;;;;;x
EVT_212_A;A tragedy!;;;;;;;;;;;;;x
EVT_213_NAME;2005 Al-Aaimmah bridge stampede;;;;;;;;;;;;;x
EVT_213_DESC;The 2005 Al-Aaimmah bridge stampede occurred on August 31, 2005 when 953 people died following a stampede on Al-Aaimmah bridge, which crosses the Tigris river in the Iraqi capital of Baghdad. At the time of the stampede, around one million pilgrims had gathered around or were marching toward the Al Kadhimiya Mosque, which is the shrine of the Imam Musa al-Kazim, one of the twelve Shi'a Imams.;;;;;;;;;;;;;x
EVT_213_A;The Sunnis are to blame!;;;;;;;;;;;;;x
EVT_214_NAME;Savar building collapse;;;;;;;;;;;;;x
EVT_214_DESC;The 2013 Savar building collapse or Rana Plaza collapse was a structural failure that occurred on Wednesday, 24 April 2013 in the Savar Upazila of Dhaka, Bangladesh where an eight-story commercial building named Rana Plaza, collapsed. The search for the dead ended on 13 May 2013 with a death toll of 1,129. Approximately 2,515 injured people were rescued from the building alive. It is considered the deadliest garment-factory accident in history, as well as the deadliest accidental structural failure in modern human history.;;;;;;;;;;;;;x
EVT_214_A;The factory onwer is responsible;;;;;;;;;;;;;x
EVT_215_NAME;Sampoong Department Store collapse;;;;;;;;;;;;;x
EVT_215_DESC;The Sampoong Department Store collapse was a structural failure that occurred on June 29, 1995, in the Seocho-gu district of Seoul, South Korea. The collapse is the largest peacetime disaster in South Korean history as 502 people died and 937 were injured. ;;;;;;;;;;;;;x
EVT_215_A;How can they build buildings like this!;;;;;;;;;;;;;x
EVT_216_NAME;1970 Huascaran Landslide;;;;;;;;;;;;;x
EVT_216_DESC;Due to the 1970 Ancash earthquake The northern wall of Mount Huascaran was destabilized, causing a rock, ice and snow avalanche and burying the towns of Yungay and Ranrahirca. The avalanche started as a sliding mass of glacial ice and rock about 3,000 feet (910 m) wide and one mile (1.6 km) long. It advanced about 11 miles (18 km) to the village of Yungay at an average speed of 280 to 335 km per hour. The fast-moving mass picked up glacial deposits and by the time it reached Yungay, it is estimated to have consisted of about 80 million cubic meters of water, mud, and rocks.;;;;;;;;;;;;;x
EVT_216_A;A disaster!;;;;;;;;;;;;;x
EVT_217_NAME;1972 Iran blizzard;;;;;;;;;;;;;x
EVT_217_DESC;The Iran Blizzard of February 1972 resulted in the deaths of approximately 4,000 people. A week-long period of low temperatures and winter storms, lasting from 3 to 9 February 1972, dumped more than 10 feet (3.0 m) of snow across rural areas in northwestern, central and southern Iran. Southern Iran sustained as much as 26 feet (7.9 m) of snow, burying at least 4,000 individuals.;;;;;;;;;;;;;x
EVT_217_A;A disaster!;;;;;;;;;;;;;x
EVT_218_NAME;Lake Nyos Limnic Eruption ;;;;;;;;;;;;;x
EVT_218_DESC;Although a sudden outgassing of CO2 had occurred at Lake Monoun in 1984, a similar threat from Lake Nyos was not anticipated. However, on August 21, 1986, a limnic eruption occurred at Lake Nyos which triggered the sudden release of about 100,000 - 300,000 tons[8] (some other sources state as much as 1.6 million tons)[9] of CO2 ; this cloud rose at nearly 100 kilometres per hour (62 mph).[4] The gas spilled over the northern lip of the lake into a valley running roughly east-west from Cha to Subum, and then rushed down two valleys branching off it to the north, displacing all the air and suffocating some 1,700 people within 25 kilometres (16 mi) of the lake, mostly rural villagers, as well as 3,500 livestock. The worst affected villages were Cha, Nyos, and Subum.;;;;;;;;;;;;;x
EVT_218_A;A disaster!;;;;;;;;;;;;;x
EVT_219_NAME;Vargas tragedy;;;;;;;;;;;;;x
EVT_219_DESC;The 1999 Vargas tragedy was a disaster that struck the Vargas State of Venezuela on 15 December, 1999, when the torrential rains and the flash floods and debris flows that followed on December 14-16 which killed tens of thousands of people, destroyed thousands of homes, and led to the complete collapse of the state's infrastructure. According to relief workers, the neighborhood of Los Corales was buried under 3 metres (9.8 ft) of mud and a high percentage of homes were simply swept away to the ocean. Whole towns like Cerro Grande and Carmen de Uria completely disappeared. As much as 10% of the population of Vargas perished during this event.;;;;;;;;;;;;;x
EVT_219_A;A disaster!;;;;;;;;;;;;;x
EVT_220_NAME;Rio de Janeiro floods and mudslides;;;;;;;;;;;;;x
EVT_220_DESC;A series of floods and mudslides took place in January 2011 in several towns of the Mountainous Region (Regiao Serrana), in the Brazilian state of Rio de Janeiro. Casualties occurred in the cities of Nova Friburgo, Teresapolis, Petrapolis, Sumidouro and Sao Josa do Vale do Rio Preto. The floods caused at least 903 deaths, including 424 in Nova Friburgo and 378 in Teresapolis.;;;;;;;;;;;;;x
EVT_220_A;A disaster!;;;;;;;;;;;;;x
EVT_221_NAME;Armero tragedy;;;;;;;;;;;;;x
EVT_221_DESC;The Armero tragedy was one of the major consequences of the eruption of the Nevado del Ruiz stratovolcano in Tolima, Colombia, on November 13, 1985. After 69 years of dormancy, the volcano's eruption caught nearby towns unaware, even though the government had received warnings from multiple volcanological organizations to evacuate the area when volcanic activity had been detected in September 1985.;;;;;;;;;;;;;x
EVT_221_A;A Tragedy indeed!;;;;;;;;;;;;;x
EVT_222_NAME;2004 Indian Ocean earthquake and Tsunami;;;;;;;;;;;;;x
EVT_222_DESC;The 2004 Indian Ocean earthquake occurred at 00:58:53 UTC on 26 December with an epicentre off the west coast of Sumatra, Indonesia. The undersea megathrust earthquake was caused when the Indian Plate was subducted by the Burma Plate and triggered a series of devastating tsunamis along the coasts of most landmasses bordering the Indian Ocean, killing 230,000 people in 14 countries, and inundating coastal communities with waves up to 30 metres (100 ft) high. It was one of the deadliest natural disasters in recorded history. Indonesia was the hardest-hit country, followed by Sri Lanka, India, and Thailand.;;;;;;;;;;;;;x
EVT_222_A;A disaster!;;;;;;;;;;;;;x
EVT_223_NAME;Black Saturday bushfires;;;;;;;;;;;;;x
EVT_223_DESC;The Black Saturday bushfires were a series of bushfires that ignited or were burning across the Australian state of Victoria on and around Saturday, 7 February 2009 and were Australia's all-time worst bushfire disasters. The fires occurred during extreme bushfire-weather conditions and resulted in Australia's highest ever loss of life from a bushfire. 173 people died and 414 were injured as a result of the fires.;;;;;;;;;;;;;x
EVT_223_A;A disaster!;;;;;;;;;;;;;x
EVT_224_NAME;Red River Delta Flood;;;;;;;;;;;;;x
EVT_224_DESC;Deemed one of the "most serious weather events of the century" (in fact, it was one of the deadliest weather events in human history), the Red River Delta flood of 1971, may have claimed as many as 100,000 lives. The exact number of lost lives could have been much higher, however. It's difficult to know for sure because the event happened in the middle of the Vietnam War, so details about the flood are limited.;;;;;;;;;;;;;x
EVT_224_A;A disaster!;;;;;;;;;;;;;x
EVT_225_NAME;Banqiao Dam and Typhoon Nina;;;;;;;;;;;;;x
EVT_225_DESC;The Banqiao dam and Shimantan Reservoir Dam are among 62 dams in Zhumadian that failed catastrophically or were intentionally destroyed in 1975 during Typhoon Nina. The dam failures killed an estimated 171,000 people; 11 million people lost their homes. It also caused the sudden loss of 18 GW of power[citation needed], the power output equivalent of roughly 9 very large modern coal-fired thermal power stations.;;;;;;;;;;;;;x
EVT_225_A;A disaster!;;;;;;;;;;;;;x
EVT_226_NAME;Bhola cyclone;;;;;;;;;;;;;x
EVT_226_DESC;The 1970 Bhola cyclone was a devastating tropical cyclone that struck East Pakistan (now Bangladesh) and India's West Bengal on 12 November 1970. It remains the deadliest tropical cyclone ever recorded, and one of the deadliest natural disasters in modern times.[2] Up to 500,000 people lost their lives in the storm, primarily as a result of the storm surge that flooded much of the low-lying islands of the Ganges Delta. This cyclone was the sixth cyclonic storm of the 1970 North Indian Ocean cyclone season, and also the season's strongest, reaching a strength equivalent to a strong Category 3 hurricane.;;;;;;;;;;;;;x
EVT_226_A;A disaster!;;;;;;;;;;;;;x
EVT_227_NAME;1991 Bangladesh cyclone;;;;;;;;;;;;;x
EVT_227_DESC;The 1991 Bangladesh cyclone was among the deadliest tropical cyclones on record. On the night of 29 April 1991 a powerful tropical cyclone struck the Chittagong district of southeastern Bangladesh with winds of around 250 km/h (155 mph). The storm forced a 6 metre (20 ft) storm surge inland over a wide area, killing at least 138,000 people and leaving as many as 10 million homeless.;;;;;;;;;;;;;x
EVT_227_A;A disaster!;;;;;;;;;;;;;x
EVT_228_NAME;Cyclone Nargis;;;;;;;;;;;;;x
EVT_228_DESC;Cyclone Nargis caused the worst natural disaster in the recorded history of Myanmar during early May 2008. The cyclone made landfall in Myanmar on Friday, 2 May 2008, sending a storm surge 40 kilometres up the densely populated Irrawaddy delta, causing catastrophic destruction and at least 138,000 fatalities. The Labutta Township alone was reported to have 80,000 dead, with about 10,000 more deaths in Bogale.;;;;;;;;;;;;;x
EVT_228_A;A disaster!;;;;;;;;;;;;;x
EVT_229_NAME;Hurricane Katrina;;;;;;;;;;;;;x
EVT_229_DESC;Hurricane Katrina was the eleventh named storm and fifth hurricane of the 2005 Atlantic hurricane season. It was the costliest natural disaster, as well as one of the five deadliest hurricanes, in the history of the United States. The storm is currently ranked as the third most intense United States landfalling tropical cyclone, behind only the 1935 Labor Day hurricane and Hurricane Camille in 1969. Overall, at least 1,245 people died in the hurricane and subsequent floods, making it the deadliest United States hurricane since the 1928 Okeechobee hurricane. Total property damage was estimated at USD108 billion (2005 USD).;;;;;;;;;;;;;x
EVT_229_A;Why didn't President W Bush help us. It is all his fault!;;;;;;;;;;;;;x
EVT_230_NAME;Hurricane Mitch;;;;;;;;;;;;;x
EVT_230_DESC;Hurricane Mitch was the most powerful hurricane and the most destructive of the 1998 Atlantic hurricane season,[citation needed] with maximum sustained winds of 180 mph (290 km/h). The storm was the thirteenth tropical storm, ninth hurricane, and third major hurricane of the season. Along with Hurricane Georges, Mitch was the most notable hurricane in the season. At the time, Hurricane Mitch was the strongest Atlantic hurricane observed in the month of October, though it has since been surpassed by Hurricane Wilma of the 2005 season. The hurricane matched the fourth most intense Atlantic hurricane on record.;;;;;;;;;;;;;x
EVT_230_A;A disaster!;;;;;;;;;;;;;x
EVT_231_NAME;Tangshan earthquake;;;;;;;;;;;;;x
EVT_231_DESC;The Tangshan earthquake, also known as the Great Tangshan earthquake,[2] was a natural disaster that occurred on July 27, 1976. It is believed to be the largest earthquake of the 20th century by death toll.[3] The epicenter of the earthquake was near Tangshan in Hebei, People's Republic of China, an industrial city with approximately one million inhabitants. The number of deaths initially reported by the Chinese government was 655,000, but this number has since been stated to be around 240,000 to 255,000.;;;;;;;;;;;;;x
EVT_231_A;A disaster!;;;;;;;;;;;;;x
EVT_232_NAME;Sichuan earthquake;;;;;;;;;;;;;x
EVT_232_DESC;It is also known as the Wenchuan earthquake, after the location of the earthquake's epicenter, Wenchuan County, Sichuan. The epicenter was 80 kilometres (50 mi) west-northwest of Chengdu, the provincial capital, with a focal depth of 19 km (12 mi).[3] The earthquake was also felt in nearby countries and as far away as both Beijing and Shanghai 1,500 km (930 mi) and 1,700 km (1,060 mi) away where office buildings swayed with the tremor. Strong aftershocks, some exceeding magnitude 6, continued to hit the area even months after the main quake, causing new casualties and damage.;;;;;;;;;;;;;x
EVT_232_A;A disaster!;;;;;;;;;;;;;x
EVT_233_NAME;Kashmir earthquake;;;;;;;;;;;;;x
EVT_233_DESC;The 2005 Kashmir earthquake occurred at 08:50:39 Pakistan Standard Time on 8 October in the Azad Kashmir region of Pakistan. It was centered in Pakistan-administered Kashmir , near the city of Muzaffarabad, and it also affected Pakistan's Khyber Pakhtunkhwa province and Indian administered Kashmir. It registered a moment magnitude of 7.6 and had a maximum Mercalli Intensity of VIII (Severe). The earthquake also affected countries in the surrounding region where tremors were felt in Afghanistan, Tajikistan and western China. The severity of the damage caused by the earthquake is attributed to severe upthrust.;;;;;;;;;;;;;x
EVT_233_A;A disaster!;;;;;;;;;;;;;x
EVT_234_NAME;Manjil-Rudbar earthquake;;;;;;;;;;;;;x
EVT_234_DESC;The 1990 Manjil-Rudbar earthquake occurred on June 21 at 00:30:14 local time in northern Iran. The shock had a moment magnitude of 7.4 and a Mercalli Intensity of X (Extreme). Widespread damage occurred to the northwest of the capital city of Tehran, including the cities of Rudbar and Manjil. The National Geophysical Data Center estimated that USD8 billion in damage occurred in the affected area. Other earthquake catalogs presented estimates of the loss of life in the range of 35,000-50,000, with a further 60,000-105,000 that were injured.;;;;;;;;;;;;;x
EVT_234_A;A disaster!;;;;;;;;;;;;;x
EVT_235_NAME;Ashgabat earthquake;;;;;;;;;;;;;x
EVT_235_DESC;The 1948 Ashgabat earthquake, at a magnitude 7.3 Mw, occurred on 6 October near Ashgabat, in the Turkmen Soviet Socialist Republic. Due to censorship by the national government, the Ashgabat earthquake was not much reported in the USSR's media. Historians tend to agree that the ban on reporting the extent of the earthquake casualties and damages did not allow the Soviet government to allocate enough financial resources to adequately respond to the disaster.[2] US Admiral Ellis M. Zacharias, former Deputy Chief of The Office Of Naval Intelligence, on his radio show Secret Missions (twice, on December 12, 1948, and on September 26, 1949), purported that the cause of the earthquake was the first Soviet atomic bomb test.;;;;;;;;;;;;;x
EVT_235_A;A disaster!;;;;;;;;;;;;;x
EVT_236_NAME;Haiti earthquake;;;;;;;;;;;;;x
EVT_236_DESC;The 2010 Haiti earthquake was a catastrophic magnitude 7.0 Mw earthquake, with an epicenter near the town of Laogane (Ouest Department), approximately 25 kilometres (16 mi) west of Port-au-Prince, Haiti's capital. The earthquake occurred at 16:53 local time (21:53 UTC) on Tuesday, 12 January 2010. By 24 January, at least 52 aftershocks measuring 4.5 or greater had been recorded.[9] An estimated three million people were affected by the quake.[10] Death toll estimates range from 100,000[6] to about 160,000;;;;;;;;;;;;;x
EVT_236_A;A disaster!;;;;;;;;;;;;;x
EVT_8023020_NAME;Transnistria War;;;;;;;;;;;;;x
EVT_8023020_DESC;The Transnistria War was a limited conflict that broke out in November 1990 at Dubasari between pro-Transnistria forces, including the Transnistrian Republican Guard, militia and Cossack units, and supported by elements of the Russian 14th Army, and pro-Moldovan forces, including Moldovan troops and police. Fighting intensified on 1 March 1992 and, alternating with ad hoc ceasefires, lasted throughout the spring and early summer of 1992 until a ceasefire was declared on 21 July 1992, which has held. ;;;;;;;;;;;;;x
EVT_8023020_A;Retake control over our country;;;;;;;;;;;;;x
EVT_8023020_B;No,this is to dangerous;;;;;;;;;;;;;x
EVT_290_NAME;$PROVINCENAME$ Earthquake;;;;;;;;;;;;;x
EVT_290_DESC;An earthquake (also known as a quake, tremor or temblor) is the perceptible shaking of the surface of the Earth, which can be violent enough to destroy major buildings and kill thousands of people. The severity of the shaking can range from barely felt to violent enough to toss people around. Earthquakes have destroyed whole cities. They result from the sudden release of energy in the Earth's crust that creates seismic waves. The seismicity, seismism or seismic activity of an area refers to the frequency, type and size of earthquakes experienced over a period of time.;;;;;;;;;;;;;x
EVT_290_A;Handle the damages!;;;;;;;;;;;;;x
EVT_291_NAME;$PROVINCENAME$ Hurricane;;;;;;;;;;;;;x
EVT_291_DESC;A tropical cyclone is a rapidly rotating storm system characterized by a low-pressure center, strong winds, and a spiral arrangement of thunderstorms that produce heavy rain. Depending on its location and strength, a tropical cyclone is referred to by names such as hurricane, typhoon, tropical storm, cyclonic storm, tropical depression, and simply cyclone.;;;;;;;;;;;;;x
EVT_291_A;Handle the damages!;;;;;;;;;;;;;x
EVT_292_NAME;$PROVINCENAME$ Cyclone;;;;;;;;;;;;;x
EVT_292_DESC;A tropical cyclone is a rapidly rotating storm system characterized by a low-pressure center, strong winds, and a spiral arrangement of thunderstorms that produce heavy rain. Depending on its location and strength, a tropical cyclone is referred to by names such as hurricane, typhoon, tropical storm, cyclonic storm, tropical depression, and simply cyclone.;;;;;;;;;;;;;x
EVT_292_A;Handle the damages!;;;;;;;;;;;;;x
EVT_293_NAME;$PROVINCENAME$ Typhoon;;;;;;;;;;;;;x
EVT_293_DESC;A typhoon is a mature tropical cyclone that develops in the western part of the North Pacific Ocean. The storm is a rapidly rotating storm system characterized by a low-pressure center, strong winds, and a spiral arrangement of thunderstorms that produce heavy rain. Depending on its location and strength, a tropical cyclone is referred to by names such as hurricane, typhoon, tropical storm, cyclonic storm, tropical depression, and simply cyclone.;;;;;;;;;;;;;x
EVT_293_A;Handle the damages!;;;;;;;;;;;;;x
natural_disaster;Natural Disaster;;;;;;;;;;;;;x
EVT_15613_NAME;Financial crisis of 2007-08;;;;;;;;;;;;;x
EVT_15613_DESC;The financial crisis of 2007-08, also known as the Global Financial Crisis and 2008 financial crisis, is considered by many economists to have been the worst financial crisis since the Great Depression of the 1930s.[1] It threatened the collapse of large financial institutions, which was prevented by the bailout of banks by national governments, but stock markets still dropped worldwide. In many areas, the housing market also suffered, resulting in evictions, foreclosures and prolonged unemployment. The crisis played a significant role in the failure of key businesses, declines in consumer wealth estimated in trillions of U.S. dollars, and a downturn in economic activity;;;;;;;;;;;;;x
EVT_15613_A;To loose financial regulation is behind this!;;;;;;;;;;;;;x
EVT_15613_B;We need to protect the banks, they are fundamental to our power;;;;;;;;;;;;;x
EVT_15614_NAME;Financial Rescue package and Bailout;;;;;;;;;;;;;x
EVT_15614_DESC;A bailout is a colloquial term for giving financial support to a company or country which faces serious financial difficulty or bankruptcy. It may also be used to allow a failing entity to fail gracefully without spreading contagion. As a result of the financial crisis in 2008-09 the treasury and the central bank must decide whether to bailed out numerous very large banks and insurance companies, or let them fault and take te credit losses. ;;;;;;;;;;;;;x
EVT_15614_A;Bail out the banks;;;;;;;;;;;;;x
EVT_15614_B;Take the bad credit losses;;;;;;;;;;;;;x
financial_crisis;Financial Crisis;;;;;;;;;;;;;x
EVT_8014521_NAME;Second Sudanese Civil War;;;;;;;;;;;;;x
EVT_8014521_DESC;The Second Sudanese Civil War was a conflict from 1983 to 2005 between the central Sudanese government and the Sudan People's Liberation Army. It was largely a continuation of the First Sudanese Civil War of 1955 to 1972. Although it originated in southern Sudan, the civil war spread to the Nuba mountains and Blue Nile.;;;;;;;;;;;;;x
EVT_8014521_A;This is a Islamic country!;;;;;;;;;;;;;x
EVT_8014521_B;Stick with the Addis Abba agreement give South Sudan Autonomy;;;;;;;;;;;;;x
EVT_8014522_NAME;War in Darfur;;;;;;;;;;;;;x
EVT_8014522_DESC;The War in Darfur is a major armed conflict in the Darfur region of Sudan, that began in February 2003 when the Sudan Liberation Movement (SLM) and Justice and Equality Movement (JEM) rebel groups began fighting the government of Sudan, which they accused of oppressing Darfur's non-Arab population. The government responded to attacks by carrying out a campaign of ethnic cleansing against Darfur's non-Arabs.;;;;;;;;;;;;;x
EVT_8014522_A;This is an Arabic country!;;;;;;;;;;;;;x
EVT_8014522_B;Favour a federal structure;;;;;;;;;;;;;x
EVT_8014523_NAME;South Sudanese Independence;;;;;;;;;;;;;x
EVT_8014523_DESC;The Comprehensive Peace Agreement, also known as the Naivasha Agreement, was a set of agreements culminating in January 2005 that were signed between the Sudan People's Liberation Movement (SPLM) and the Government of Sudan. The CPA was meant to end the Second Sudanese Civil War, develop democratic governance countrywide, and share oil revenues. It further set a timetable by which Southern Sudan had a referendum on its independence.;;;;;;;;;;;;;x
EVT_8014523_A;Let the South leave;;;;;;;;;;;;;x
EVT_8014523_B;Continue the war;;;;;;;;;;;;;x
EVT_32504_NAME;Russian apartment bombings;;;;;;;;;;;;;x
EVT_32504_DESC;The Russian apartment bombings were a series of explosions that hit four apartment blocks in the Russian cities of Buynaksk, Moscow and Volgodonsk in September 1999, killing 293 and injuring 651 people and spreading a wave of fear across the country. The bombings, together with the Dagestan War, led the country into the Second Chechen War.;;;;;;;;;;;;;x
EVT_32504_A;We need to act! War on Chechen.;;;;;;;;;;;;;x
EVT_32504_B;Leave matters as they are. Devolve our Caucasus realm.;;;;;;;;;;;;;x
EVT_32505_NAME;First Chechen War;;;;;;;;;;;;;x
EVT_32505_DESC;The First Chechen War, also known as the War in Chechnya, was a conflict between the Russian Federation and the Chechen Republic of Ichkeria, fought from December 1994 to August 1996. After the initial campaign of 1994-1995, culminating in the devastating Battle of Grozny, Russian federal forces attempted to seize control of the mountainous area of Chechnya but were set back by Chechen guerrilla warfare and raids on the flatlands despite Russia's overwhelming manpower, weaponry, and air support. The resulting widespread demoralization of federal forces and the almost universal opposition of the Russian public to the conflict led Boris Yeltsin's government to declare a ceasefire with the Chechens in 1996 and sign a peace treaty a year later.	;;;;;;;;;;;;;x
EVT_32505_A;We need to act! War on Chechen.;;;;;;;;;;;;;x
EVT_32505_B;Leave matters as they are. Devolve our Caucasus realm.;;;;;;;;;;;;;x
EVT_32506_NAME;$COUNTRY_ADJ$ Oligarchs;;;;;;;;;;;;;x
EVT_32506_DESC;By the end of the Soviet era in 1991 and during Mikhail Gorbachev's perestroika, many Russian businessmen imported or smuggled goods such as personal computers and jeans into the country and sold them, often on the black market, for a hefty profit. During the 1990s, once democratically elected President of $COUNTRY$ from 1991) took office, the oligarchs emerged as well-connected entrepreneurs who started from nearly nothing and became rich through participation in the market via connections to the corrupt, but elected, government of $COUNTRY$ during the state's transition to a market-based economy. The so-called voucher-privatization program enabled a handful of young men to become billionaires, specifically by arbitraging the vast difference between old domestic prices for $COUNTRY_ADJ$ commodities (e.g. gas, oil) and the prices prevailing on the world market. Because they stashed billions of dollars in private Swiss bank accounts rather than investing in the $COUNTRY_ADJ$ economy, they were dubbed kleptocrats.;;;;;;;;;;;;;x
EVT_32506_A;Work with the oligarchs;;;;;;;;;;;;;x
EVT_32506_B;Constrain the oligarch influence;;;;;;;;;;;;;x
EVT_32507_NAME;$COUNTRY_ADJ$ financial crisis;;;;;;;;;;;;;x
EVT_32507_DESC;By the end of the Soviet era in 1991 and during Mikhail Gorbachev's perestroika, many Russian businessmen imported or smuggled goods such as personal computers and jeans into the country and sold them, often on the black market, for a hefty profit. During the 1990s, once democratically elected President of $COUNTRY$ from 1991) took office, the oligarchs emerged as well-connected entrepreneurs who started from nearly nothing and became rich through participation in the market via connections to the corrupt, but elected, government of $COUNTRY$ during the state's transition to a market-based economy. The so-called voucher-privatization program enabled a handful of young men to become billionaires, specifically by arbitraging the vast difference between old domestic prices for $COUNTRY_ADJ$ commodities (e.g. gas, oil) and the prices prevailing on the world market. Because they stashed billions of dollars in private Swiss bank accounts rather than investing in the $COUNTRY_ADJ$ economy, they were dubbed kleptocrats.;;;;;;;;;;;;;x
EVT_32507_A;The economy needs to be rebuilt!;;;;;;;;;;;;;x
EVT_32508_NAME;Second Chechen War;;;;;;;;;;;;;x
EVT_32508_DESC;The Second Chechen War was launched by the Russian Federation, starting 26 August 1999, in response to the Invasion of Dagestan by the Islamic International Brigade (IIB). On 1 October Russian troops entered Chechnya. The campaign ended the de facto independence of the Chechen Republic of Ichkeria and restored Russian federal control over the territory. Although it is regarded by many as an internal conflict within the Russian Federation, the war attracted a large number of foreign fighters.;;;;;;;;;;;;;x
EVT_32508_A;Defend our country!;;;;;;;;;;;;;x
EVT_8007280_NAME;Naxalite Insurgency;;;;;;;;;;;;;x
EVT_8007280_DESC;The term Naxalites comes from Naxalbari, a small village in West Bengal, where a section of the Communist Party of India (Marxist) (CPI-M) led by Charu Majumdar, Kanu Sanyal, and Jangal Santhal initiated a violent uprising in 1967. On 18 May 1967, the Siliguri Kishan Sabha, of which Jangal was the president, declared their support for the movement initiated by Kanu Sanyal, and their readiness to adopt armed struggle to redistribute land to the landless.[14] The following week, a sharecropper near Naxalbari village was attacked by the landlord's men over a land dispute. On 24 May, when a police team arrived to arrest the peasant leaders, it was ambushed by a group of tribals led by Jangal Santhal, and a police inspector was killed in a hail of arrows. This event encouraged many Santhal tribals and other poor people to join the movement and to start attacking local landlords.;;;;;;;;;;;;;x
EVT_8007280_A;This is not good;;;;;;;;;;;;;x
EVT_8007281_NAME;Naxalites Spreads;;;;;;;;;;;;;x
EVT_8007281_DESC;A Naxal or Naxalite is a member of any of the Communist guerrilla groups in India, mostly associated with the Communist Party of India (Maoist). The term Naxal derives from the name of the village Naxalbari in West Bengal, where the movement had its origin. Naxalites are considered far-left radical communists, supportive of Maoist political sentiment and ideology. Their origin can be traced to the split in 1967 of the Communist Party of India (Marxist), leading to the formation of the Communist Party of India (Marxist-Leninist). Initially the movement had its centre in West Bengal. In later years, it spread into less developed areas of rural southern and eastern India, such as Chhattisgarh, Odisha and Andhra Pradesh through the activities of underground groups like the Communist Party of India (Maoist).;;;;;;;;;;;;;x
EVT_8007281_A;More trouble is ahead;;;;;;;;;;;;;x
EVT_8007282_NAME;Naxalite Civil War;;;;;;;;;;;;;x
EVT_8007282_DESC;The April 2010 Dantewada Maoist attack, was an ambush by Naxalite-Maoist insurgents from the Communist Party of India (Maoist) near Chintalnar village in Dantewada district, Chhattisgarh, India, leading to the killing of 76 CRPF policemen and 8 Maoists - the deadliest attack by the Maoists on Indian security forces. The attack occurred when over 80 officers from the central paramilitary force Central Reserve Police Force (CRPF) and a local police group were conducting an area domination exercise in the Bastar tribal region of the Indian state of Chhattisgarh. This is nolonger a mere insurgency, it is a civil war!;;;;;;;;;;;;;x
EVT_8007282_A;This is a full scale war!;;;;;;;;;;;;;x
EVT_1014200_NAME;Orange Revolution;;;;;;;;;;;;;x
