EVT_8200034_A;我们得到了很多的设备;;;;;;;;;x
EVT_8200034_B;我们得到了一些设备;;;;;;;;;x
EVT_8200034_C;我们获得的小量的设备;;;;;;;;;x
EVT_8200034_DESC;日本投降后，有相当数量的设备仍然是在中国西北部的。 虽然大部分的更好的设备的日本驻军用运到院在太平洋和东南亚的供应品仍然大大好于平均水平的士兵。 民族主义和共产党军队扰，以收集尽可能多的这些资源之前，可能延长的内战。;;;;;;;;;x
EVT_8200034_NAME;在中国东北的日本的军火库;;;;;;;;;x
EVT_8200035_A;寻求支持其中的盟友;;;;;;;;;x
EVT_8200035_B;让日本退出，这是一个失败的原因;;;;;;;;;x
EVT_8200035_DESC;一个快速退出，日本军队从满洲里会让我们措手不及，管理该地区，并有可能看到它下降到共产主义的手中。 鉴于日本已经投降，我们应该寻求达成协议之间的盟友，因为延迟的日本撤回自满洲里直到我们可以送些部队在那里?;;;;;;;;;x
EVT_8200035_NAME;延迟撤回日本;;;;;;;;;x
EVT_8200036_A;让国民党延时日本人;;;;;;;;;x
EVT_8200036_B;日本必须留下一次！;;;;;;;;;x
EVT_8200036_DESC;一个快速退出，日本军队从满洲会离开国民党毫无准备，以管理该地区，并有可能看到它的部分下降到共产主义的手中。 鉴于日本已经投降，我们应该帮助清稳定的区域和允许日本军队离开内地的逐步或者我们应该让他们离开的一次，一如预期，但留下的这些省份各派别控制？;;;;;;;;;x
EVT_8200036_NAME;支持的来回推迟的日本退出中国;;;;;;;;;x
EVT_8200037_A;让国民党延时日本人;;;;;;;;;x
EVT_8200037_B;日本必须留下一次！;;;;;;;;;x
EVT_8200037_DESC;一个快速退出，日本军队从满洲会离开国民党毫无准备，以管理该地区，并有可能看到它的部分下降到共产主义的手中。 鉴于日本已经投降，我们应该帮助清稳定的区域和允许日本军队离开内地的逐步或者我们应该让他们离开的一次，一如预期，但留下的这些省份各派别控制？;;;;;;;;;x
EVT_8200037_NAME;支持的来回推迟的日本退出中国;;;;;;;;;x
EVT_8200038_A;让国民党延时日本人;;;;;;;;;x
EVT_8200038_B;日本必须留下一次！;;;;;;;;;x
EVT_8200038_DESC;一个快速退出，日本军队从满洲会离开国民党毫无准备，以管理该地区，并有可能看到它的部分下降到共产主义的手中。 鉴于日本已经投降，我们应该帮助清稳定的区域和允许日本军队离开内地的逐步或者我们应该让他们离开的一次，一如预期，但留下的这些省份各派别控制？;;;;;;;;;x
EVT_8200038_NAME;支持的来回推迟的日本退出中国;;;;;;;;;x
EVT_8200039_A;"确定";;;;;;;;;x
EVT_8200039_DESC;在战后的日本结束时，蒋介石的迅速移民党部队对新解放地区，以阻止共产党军队从接收日本投降。 从历史上看，美国空运的许多国民党军队从中国东北(东北). 杜鲁门总统非常清楚地表明什么，他描述为'使用的日本举行关闭共产党'的。 使用的借口的接收日本投降'，商业利益在国民党政府占据了大部分的银行、工厂和商业性质，它以前已经缉获了通过日本帝国陆军。;;;;;;;;;x
EVT_8200039_NAME;权力真空;;;;;;;;;x
EVT_8200040_A;武器，同志们！;;;;;;;;;x
EVT_8200040_DESC;与崩溃的谈判，全面战争的恢复。 这个阶段称在中国大陆和共产主义的历史作为'的解放战争'中。 在20July1946年，蒋介石开展了大规模攻击共产党领土与113队(1.6万部队)，这标志着最后阶段的中国人民的战争。;;;;;;;;;x
EVT_8200040_NAME;中国内战爆发;;;;;;;;;x
EVT_8200041_A;武器，同志们！;;;;;;;;;x
EVT_8200041_DESC;战争结束后，无与伦比的热情，愿意牺牲的共产党部队减弱和党开始巩固其权力。 该国，一旦稳定下来，将成为一个强大的力量，但特别奖金共收到在内战期间被取消。;;;;;;;;;x
EVT_8200041_NAME;中国内战爆发;;;;;;;;;x
EVT_8200042_A;腐败猖獗;;;;;;;;;x
EVT_8200042_DESC;尽管在战胜日本，我国政府成为松懈和不能真正反腐败斗争在我们的行列。 此外，我们似乎无法赢得支持的群众以及作为长期持久的支持的许多军阀仍然存在各省份。;;;;;;;;;x
EVT_8200042_NAME;弱点的国民党;;;;;;;;;x
EVT_8200043_A;腐败猖獗;;;;;;;;;x
EVT_8200043_DESC;尽管在战胜日本，我国政府成为松懈和不能真正反腐败斗争在我们的行列。 此外，我们似乎无法赢得支持的群众以及作为长期持久的支持的许多军阀仍然存在各省份。;;;;;;;;;x
EVT_8200043_NAME;弱点的国民党;;;;;;;;;x
EVT_8200044_A;提供了相当大的支持;;;;;;;;;x
EVT_8200044_B;不支持;;;;;;;;;x
EVT_8200044_C;小小的支持;;;;;;;;;x
EVT_8200044_D;建议的全联盟;;;;;;;;;x
EVT_8200044_DESC;美国坚决支持国民党部队。 超过50,000名海军陆战队员被送到警卫战略要地，以及100 000名美国军队，被送到山东。 美国的装备和培训了500 000人民党的部队，运送国民党军占据新解放区，以及至包含共产党控制的地区。 美国的援助包括大量新的和过剩的军事用品，此外，贷款，价值数百万美元是国民党的。 在不到2年后，中日战争中，国民党已收到4.43亿美元，从美国-其中大多数是军事援助。;;;;;;;;;x
EVT_8200044_NAME;美国支持国民党;;;;;;;;;x
EVT_8200045_A;我们会把它好好利用;;;;;;;;;x
EVT_8200045_DESC;尽管许多声明的支持和友谊，国会阻止该运动提供强有力的支持为我们的部队。 还有供给运输和军事顾问来到我们的方式，但它是那么，我们可以希望。 看来，美国有小小的困扰的思想的共产党占主导地位的中国的...;;;;;;;;;x
EVT_8200045_NAME;美国有限的支持;;;;;;;;;x
EVT_8200046_A;我们会把它好好利用;;;;;;;;;x
EVT_8200046_DESC;美国坚决支持国民党部队。 超过50,000名海军陆战队员被送到警卫战略要地，以及100 000名美国军队，被送到山东。 美国的装备和培训了500 000人民党的部队，运送国民党军占据新解放区，以及至包含共产党控制的地区。 美国的援助包括大量新的和过剩的军事用品，此外，贷款，价值数百万美元是国民党的。 在不到2年后，中日战争中，国民党已收到4.43亿美元，从美国-其中大多数是军事援助。;;;;;;;;;x
EVT_8200046_NAME;美国大力支持;;;;;;;;;x
EVT_8200047_A;建立反共联盟！;;;;;;;;;x
EVT_8200047_B;我们就用我们自己的双手;;;;;;;;;x
EVT_8200047_DESC;美国政府最初计划向我们发送数额庞大的储存和共享军事知道如何与我们但是没有谈到直接的军事参与的全强美国的战争机器。 最后一天改变了一切和我们的总统下令秘密谈判关于发送的美国男孩一次在另一边的海洋。 这是不用说，我们非常高兴能通过这种可能性。 几个关注的声音，提高他们的感受甚至更大的依赖美国和可能性的激怒大的邻居，苏联。 我们会考虑的角度来看，这些害怕的人呢？;;;;;;;;;x
EVT_8200047_NAME;美国的联盟提议;;;;;;;;;x
EVT_8200050_A;反抗的！;;;;;;;;;x
EVT_8200050_DESC;在大多数情况下，周围的乡村和小城镇已经在共产主义的影响很久以前的城市。 共产党有相当大的支持之间的农村人口以及这些群众蜂拥而至在他们的旗帜在成千上万。;;;;;;;;;x
EVT_8200050_NAME;游击队中的美容美元;;;;;;;;;x
EVT_8200051_NAME;游击队在导言;;;;;;;;;x
EVT_8200052_NAME;游击队在州;;;;;;;;;x
EVT_8200053_NAME;游击队在宾;;;;;;;;;x
EVT_8200054_NAME;游击队在河池;;;;;;;;;x
EVT_8200055_NAME;游击队在Yichung;;;;;;;;;x
EVT_8200056_NAME;游击队在桂林;;;;;;;;;x
EVT_8200057_NAME;游击队在上饶;;;;;;;;;x
EVT_8200100_A;欢喜;;;;;;;;;x
EVT_8200100_DESC;共产主义叛乱分子逃避了我们的掌握多年，但最终他们被粉碎。 国民党将导致中国在新的时代，繁荣的一个我们的希望。;;;;;;;;;x
EVT_8200100_NAME;中国联通过力;;;;;;;;;x
EVT_8200101_A;回落到台湾;;;;;;;;;x
EVT_8200101_B;希望战争的潮汐变;;;;;;;;;x
EVT_8200101_DESC;我们沾沾自喜和军队的无能证明是致命的，作为更有效的共产党部队推动我们远离大的中国。 值得庆幸的是，我们仍然坚持台湾岛的我们可以用作一个临时首都和我们的堡垒对毛泽东的族群。 也许现在是时候会回那里并且希望，我们的敌人不会跟随。;;;;;;;;;x
EVT_8200101_NAME;战争似乎失去了;;;;;;;;;x
EVT_8200102_A;投降(游戏);;;;;;;;;x
EVT_8200102_B;希望战争的潮汐变;;;;;;;;;x
EVT_8200102_DESC;我们沾沾自喜和军队的无能证明是致命的，作为更有效的共产党部队推动我们远离大的中国。 我们已经无处藏身，无处可逃脱。 有点希望，共产党人将显示我们很仁慈，但我们有一个选择的想法？;;;;;;;;;x
EVT_8200102_NAME;战争似乎失去了;;;;;;;;;x
EVT_8200103_A;宣布胜利！;;;;;;;;;x
EVT_8200103_DESC;在敌对行动结束后，毛泽东宣布的中华人民共和国与其首都在北平，它被重命名北京。 美国人可能被激怒了，但是没有更严重的反对派支持在中国，没有一个人可以反对我们的规则。 有一个中国，一个当局在整个领土和民间值得庆幸的是，战争结束了。;;;;;;;;;x
EVT_8200103_NAME;建立$键美元;;;;;;;;;x
EVT_8200104_A;宣布胜利！;;;;;;;;;x
EVT_8200104_B;完成了掠夺者;;;;;;;;;x
EVT_8200104_DESC;国民党军队完全撤退和其余组的他们的领导人要求迅速投降。 在敌对行动结束后，毛泽东宣布的中华人民共和国与其首都在北平，它被重命名北京。 美国人可能被激怒了，但是没有更严重的反对派支持在中国，没有一个人可以反对我们的规则。 有一个中国，一个当局在整个领土和民间值得庆幸的是，战争结束了。;;;;;;;;;x
EVT_8200104_NAME;建立$键美元;;;;;;;;;x
EVT_8200105_A;宣布胜利！;;;;;;;;;x
EVT_8200105_B;推动台湾;;;;;;;;;x
EVT_8200105_DESC;在敌对行动结束后，毛泽东宣布的中华人民共和国与其首都在北平，它被重命名北京。 蒋介石和大约2万国民党中国的撤退从中国内地到岛上的台湾。 那里仍然是唯一孤立的阻力，特别是在四川省(即将结束之后的秋天都)和在遥远的南方。 这意味着，我们的胜利不是绝对的，多年来我们将必须应付缺乏国际承认共产党政府。 还有虽然一点，我们可以做些什么来改变它，至少现在如此。;;;;;;;;;x
EVT_8200105_NAME;建立$键美元;;;;;;;;;x
EVT_8200110_A;需求的重返社会与中国;;;;;;;;;x
EVT_8200110_B;离开那么独自一人的时间beeing;;;;;;;;;x
EVT_8200110_DESC;在内战结束，有些部分的中国仍然控制下的军阀。 现在，有力的综合掌握在我们手中和伟大的军事力在我们处置，他们都比不上我们的部队。 之后表示我们明确的优势在最近的战争中，小军阀找到任何抵抗企图是毫无意义并且谦卑地请求我们的原谅。;;;;;;;;;x
EVT_8200110_NAME;军阀返回的羊群;;;;;;;;;x
EVT_8200111_A;欢乐(游戏)了。;;;;;;;;;x
EVT_8200111_B;我们应保持独立的！;;;;;;;;;x
EVT_8200111_DESC;在内战结束，有些部分的中国仍然控制下的军阀。 现在，有力的综合掌握在我们手中和伟大的军事力在我们处置，他们都比不上我们的部队。 之后表示我们明确的优势在最近的战争中，小军阀找到任何抵抗企图是毫无意义并且谦卑地请求我们的原谅。;;;;;;;;;x
EVT_8200111_NAME;军阀返回的羊群;;;;;;;;;x
EVT_8200120_A;让我们完成这个毫无意义的干预;;;;;;;;;x
EVT_8200120_DESC;我们的干预中国，意味着支持其中一方在战争中，被证明毫无意义的。 尽管我们的军事援助、国民党的战斗困难的斗争中联合国承认失败。 这是甚至现在更难找到一个原因，我们继续参与在这个世界的一部分。;;;;;;;;;x
EVT_8200120_NAME;结束在中国的干预;;;;;;;;;x
EVT_8200121_A;让我们完成这个毫无意义的干预;;;;;;;;;x
EVT_8200121_DESC;我们的干预中国，意味着支持其中一方在战争中，被证明毫无意义的。 尽管我们的军事援助、共产党战斗困难的斗争中联合国承认失败。 这是甚至现在更难找到一个原因，我们继续参与在这个世界的一部分。;;;;;;;;;x
EVT_8200121_NAME;结束在中国的干预;;;;;;;;;x
EVT_8200130_A;让他们返回家;;;;;;;;;x
EVT_8200130_B;让国民警卫队!;;;;;;;;;x
EVT_8200130_DESC;长时期的动荡和内战的结束和游击队人数十年来争取他们的愿景，中国可能终于松了一口气. 所有辅助民兵部队是时候解散和返回的农民，他们属于-照顾他们的田地和家园。;;;;;;;;;x
EVT_8200130_NAME;解散民兵;;;;;;;;;x
EVT_8200131_A;让他们返回家;;;;;;;;;x
EVT_8200131_B;保持革命卫队!;;;;;;;;;x
EVT_8200131_DESC;长时期的动荡和内战的结束和游击队人数十年来争取他们的愿景，中国可能终于松了一口气. 所有辅助民兵部队是时候解散和返回的农民，他们属于-照顾他们的田地和家园。;;;;;;;;;x
EVT_8200131_NAME;解散民兵;;;;;;;;;x
EVT_8200140_A;让他们找到他们自己的方式;;;;;;;;;x
EVT_8200140_B;保持优势在所有的费用;;;;;;;;;x
EVT_8200140_DESC;"期间后立即长日，毛泽东和中国共产党的总部在延安，这是一个县级城市的陕西省。 在这段期间毛清楚地确立了自己作为一个马克思主义者的理论家和产生大量的工作以后将被册封入""认为毛泽东为"中"。 基本的哲学基础的中国共产主义意识形态规定了在毛泽东的众多辩证的论文，并转达给新征聘的党员。 这一期间建立真正的意识形态的独立性，从莫斯科为毛泽东和中共用。;;;;;;;;;x
EVT_8200140_NAME;中国共产党走自己的路;;;;;;;;;x
EVT_8200141_A;很好的;;;;;;;;;x
EVT_8200141_DESC;苏联享有相当大的影响，主要是在思想意识的事项，当时的中国共产党弱和harrased由民族主义者。 多年后，追随者的毛了越来越多的独立的立场在政治最终导致在一个充满敌意的分裂。;;;;;;;;;x
EVT_8200141_NAME;苏联简化握了中国;;;;;;;;;x
EVT_8200150_A;"确定";;;;;;;;;x
EVT_8200150_DESC;3年后通过的，战争将来到其结论。;;;;;;;;;x
EVT_8200150_NAME;决议的中国人民的战争;;;;;;;;;x
EVT_8200151_A;伟大的！;;;;;;;;;x
EVT_8200151_DESC;中国内战冲突之间的战斗部队忠于政府的中华民国领导的国民党(民党)和部队的中国共产党(CPC)。 战争表示的意识形态上的分割(左与的权利)之间的共产党和国民党的品牌的民族主义，并造成极大的伤亡人数超过很多年，当敌对行动发生地。;;;;;;;;;x
EVT_8200151_NAME;胜利在内战中被附近;;;;;;;;;x
EVT_8200152_A;Threr只能有一个中国！;;;;;;;;;x
EVT_8200152_DESC;中国内战冲突之间的战斗部队忠于政府的中华民国领导的国民党(民党)和部队的中国共产党(CPC)。 战争表示的意识形态上的分割(左与的权利)之间的共产党和国民党的品牌的民族主义，并造成极大的伤亡人数超过很多年，当敌对行动发生地。;;;;;;;;;x
EVT_8200152_NAME;内战过度扩张，我们大大地;;;;;;;;;x
EVT_8200153_A;伟大的！;;;;;;;;;x
EVT_8200153_DESC;中国内战冲突之间的战斗部队忠于政府的中华民国领导的国民党(民党)和部队的中国共产党(CPC)。 战争表示的意识形态上的分割(左与的权利)之间的共产党和国民党的品牌的民族主义，并造成极大的伤亡人数超过很多年，当敌对行动发生地。;;;;;;;;;x
EVT_8200153_NAME;胜利在内战中被附近;;;;;;;;;x
EVT_8200154_A;几近结束;;;;;;;;;x
EVT_8200154_DESC;中国内战冲突之间的战斗部队忠于政府的中华民国领导的国民党(民党)和部队的中国共产党(CPC)。 战争表示的意识形态上的分割(左与的权利)之间的共产党和国民党的品牌的民族主义，并造成极大的伤亡人数超过很多年，当敌对行动发生地。;;;;;;;;;x
EVT_8200154_NAME;内战过度扩张，我们大大地;;;;;;;;;x
EVT_8200155_A;伟大的！;;;;;;;;;x
EVT_8200155_DESC;中国内战冲突之间的战斗部队忠于政府的中华民国领导的国民党(民党)和部队的中国共产党(CPC)。 战争表示的意识形态上的分割(左与的权利)之间的共产党和国民党的品牌的民族主义，并造成极大的伤亡人数超过很多年，当敌对行动发生地。;;;;;;;;;x
EVT_8200155_NAME;胜利在内战中被附近;;;;;;;;;x
EVT_8200156_A;几近结束;;;;;;;;;x
EVT_8200156_DESC;中国内战冲突之间的战斗部队忠于政府的中华民国领导的国民党(民党)和部队的中国共产党(CPC)。 战争表示的意识形态上的分割(左与的权利)之间的共产党和国民党的品牌的民族主义，并造成极大的伤亡人数超过很多年，当敌对行动发生地。;;;;;;;;;x
EVT_8200156_NAME;内战过度扩张，我们大大地;;;;;;;;;x
EVT_8200160_A;"确定";;;;;;;;;x
EVT_8200160_DESC;军事行动的该国内战刚刚结束了和军队通过其和平时期的立场，以备今后可能的冲突。;;;;;;;;;x
EVT_8200160_NAME;内战结束;;;;;;;;;x
EVT_8200161_A;"确定";;;;;;;;;x
EVT_8200161_DESC;军事行动的该国内战刚刚结束了和军队通过其和平时期的立场，以备今后可能的冲突。;;;;;;;;;x
EVT_8200161_NAME;内战结束;;;;;;;;;x
EVT_8201010_DESC;由于天的斗争在山区，我们的战斗模式改变，我们可以不再基我们的操作和生产上的支持的群众。 就像其他的国家，我们将已建立我们的工业基础，以创建一个专业化的军队。;;;;;;;;;x
EVT_8201010_NAME;不再有游击队;;;;;;;;;x
EVT_8201XXX_A;争取一个中国;;;;;;;;;x
EVT_8201XXX_B;撤退到山上;;;;;;;;;x
EVT_8201XXX_DESC;硬通过战斗，在山区，首先是与海石的部队，现在日本入侵的我们慢慢建立了我们的军事机器。 推动通过牺牲人的生活中我们积累的支持，有一天可以让我们倒塌的腐败制度。;;;;;;;;;x
EVT_8201XXX_NAME;红色中国;;;;;;;;;x
EVT_8202001_A;提议的计划来西部和东部的盟友;;;;;;;;;x
EVT_8202001_B;提议的计划，西方盟国的唯一;;;;;;;;;x
EVT_8202001_C;这是成本太高;;;;;;;;;x
EVT_8202001_DESC;马歇尔计划(正式欧洲复苏计划，企业资源规划)是大规模美国的程序，援助欧洲的美国给予资金支持，以帮助重建欧洲经济后第二次世界大战结束以来打击苏联的共产主义。 该计划已在运作四年开始在四月1948年。 目标，美国正重建一个受战争蹂躏的地区，消除贸易障碍，实现现代化工业，并使欧洲的繁荣。 该倡议被任命后，国务卿乔治*马歇尔。 该计划有两党的支持在华盛顿州共和党控制国会和民主党控制了白宫。 该计划是主要的创建国务院官员，尤其是威廉L.克莱顿和乔治*凯南的。;;;;;;;;;x
EVT_8202001_NAME;马歇尔计划;;;;;;;;;x
EVT_8202002_A;我们会阻止这些尝试;;;;;;;;;x
EVT_8202002_B;我们捷克人和极有他们分享;;;;;;;;;x
EVT_8202002_C;我们也同盟，之后所有;;;;;;;;;x
EVT_8202002_DESC;之后马歇尔的任命月1947年，政府官员会晤了苏联外交部长维亚切斯拉夫*莫洛托夫为一个经济上自给自足的德国。 苏联采取了惩罚性的做法，按延迟而不是一种加速的经济康复。 之后六个星期的谈判，莫洛托夫拒绝了所有的美国和英国的提议。 马歇尔是特别气馁之后个人会议与斯大林解释说，美国不可能放弃其位置在德国，同时斯大林表示有兴趣在解决德国经济的问题。;;;;;;;;;x
EVT_8202002_NAME;苏联反应的马歇尔计划;;;;;;;;;x
EVT_8202003_A;这是一个相当大的费用;;;;;;;;;x
EVT_8202003_DESC;马歇尔计划的金钱形式的补助，不需要偿还。 此外，欧洲复苏计划资助，进出口银行(一个机构的美国政府)同时作出长期贷款，在低利率以资助主要采购在美国，全部偿还。 在这种情况下，德国也有16亿标记的债务，从1920年代其已违约在1930年代，但它德国决定以偿还，以恢复其名誉。 这笔钱是拖欠向政府和私人银行在美国，法国和英国。 另一个16亿标记表示的战后的贷款由美国在伦敦债务的协定》的1953年，偿还额减少了50%，达到约15亿标记和伸超过30年，并比较快速增长的德国经济的次要影响。;;;;;;;;;x
EVT_8202003_NAME;费用的马歇尔计划;;;;;;;;;x
EVT_820202X_A;"确定";;;;;;;;;x
EVT_820202X_DESC;马歇尔计划(正式欧洲复苏计划，企业资源规划)是大规模美国的程序，援助欧洲的美国给予资金支持，以帮助重建欧洲经济后第二次世界大战结束以来打击苏联的共产主义。 该计划已在运作四年开始在四月1948年。 目标，美国正重建一个受战争蹂躏的地区，消除贸易障碍，实现现代化工业，并使欧洲的繁荣。;;;;;;;;;x
EVT_820202X_NAME;马歇尔计划;;;;;;;;;x
EVT_8203000_A;宣布独立的奥地利;;;;;;;;;x
EVT_8203000_B;让我们继续占领;;;;;;;;;x
EVT_8203000_DESC;感谢我们的军事胜利，我们设法安全的整个领土的前奥地利。 在1943年的盟国的同意在《宣言》的莫斯科，它将被视为第一受害人的纳粹的侵略，并视为解放和独立国家之后的战争。 我们履行我们的声明的这段时间吗？;;;;;;;;;x
EVT_8203000_NAME;占领奥地利;;;;;;;;;x
EVT_8203001_A;宣布独立的奥地利;;;;;;;;;x
EVT_8203001_B;让我们继续占领;;;;;;;;;x
EVT_8203001_DESC;感谢我们的军事胜利，我们设法安全的整个领土的前奥地利。 在1943年的盟国的同意在《宣言》的莫斯科，它将被视为第一受害人的纳粹的侵略，并视为解放和独立国家之后的战争。 我们履行我们的声明的这段时间吗？;;;;;;;;;x
EVT_8203001_NAME;占领奥地利;;;;;;;;;x
EVT_8203002_A;问伦纳共和国重建;;;;;;;;;x
EVT_8203002_B;争取奥地利共产党;;;;;;;;;x
EVT_8203002_DESC;苏联指挥官陀Tolbukhin的军队跨过奥地利前的边界在Klostermarienberg在布尔根兰州的。 在开始的《维也纳进攻，奥地利政治家卡尔*伦纳，那么生活在南部的下奥地利、建立联系的苏维埃。 约瑟夫*斯大林已经组建了一个未来的傀儡，政府的奥地利共产党人，在流亡，但Tolbukhin的电报中改变了斯大林的心中有利于伦纳的。;;;;;;;;;x
EVT_8203002_NAME;伦纳内阁;;;;;;;;;x
EVT_8203003_A;伦纳民主保障;;;;;;;;;x
EVT_8203003_B;不，伦纳被苏联的人;;;;;;;;;x
EVT_8203003_DESC;苏联，没有咨询作用这一问题，指示卡尔*伦纳，奥地利两次世界大战的总理，以形成临时政府的奥地利。 七天后，伦纳内阁就职，宣布独立的奥地利纳粹德国并呼吁建立一个民主国家沿线的第一共和国。;;;;;;;;;x
EVT_8203003_NAME;承认伦纳政府;;;;;;;;;x
EVT_8203004_A;我们被背叛了，同志们;;;;;;;;;x
EVT_8203004_DESC;西方盟友拒绝承认我们的第一个政府，因为苏联的影响。 我们可能会感到疏远和由于缺少的同盟支持我们的政治将滑到一边的共产主义独裁统治;;;;;;;;;x
EVT_8203004_NAME;缺乏识别;;;;;;;;;x
EVT_8203005_A;宣布独立的奥地利;;;;;;;;;x
EVT_8203005_B;让我们继续占领;;;;;;;;;x
EVT_8203005_DESC;现在，当苏联的邀请Renner，以形成共产党政府在奥地利和满足这不可调和的困难，我们和他们之间，我们将宣布独立，我们的一部分的奥地利。;;;;;;;;;x
EVT_8203005_NAME;占领奥地利;;;;;;;;;x
EVT_8203010_A;我们必须通过这个;;;;;;;;;x
EVT_8203010_DESC;在六月28日，1946年，盟军签署了第二份控制权协议，松开他们的优势在奥地利政府。 议会对奥地利事实上的缓解盟控制。 从现在起它的决定可以被推翻只有通过一致投票通过所有四个盟友。 苏联使用否决权反对奥地利法律常常取消西方的反对。下一个九年的国家逐渐获得解放的外国控制，并发展一种'国家下的指导'完全独立。 奥地利政府所拥有其自己的独立的未来愿景，反应不利的情况下，有时转到他们自己的利益。 第一联盟的谈判在奥地利的独立性是在一月举行1947年，僵持不下的问题'的德国资产的，在苏联占有。;;;;;;;;;x
EVT_8203010_NAME;奥地利的控制协议;;;;;;;;;x
EVT_8203011_A;提取的利润，通过USIA;;;;;;;;;x
EVT_8203011_B;猖獗的掠夺;;;;;;;;;x
EVT_8203011_C;离开奥地利独;;;;;;;;;x
EVT_8203011_DESC;波茨坦协定，允许没收'的德国国外资产'在奥地利和苏联使用含糊不清的这一定义完整的。 在不到一年他们拆除和装运到东部，工业设备价值约500万美元。;;;;;;;;;x
EVT_8203011_NAME;苏联的职业的政策;;;;;;;;;x
EVT_8203012_A;这是殖民主义在前苏联的风格;;;;;;;;;x
EVT_8203012_DESC;行政当局为苏联的财产在奥地利，或USIA成在苏区的盟军占领奥地利在六月1946年和操作直至撤销苏联军队于1955年。 USIA作为事实上的国营公司和控制超过四百征用奥地利工厂、运输和贸易公司。 USIA资产包括以前独立的奥地利公司(?AF)，工厂一次所拥有的德国公司(AEG)和前党卫军的企业(目标)中。 在高峰期在1951年的企业集团采用约60万人，或10%的奥地利工业劳动。 USIA是豁免，从奥地利关税、无视奥地利税收，并可以很容易地与东欧的贸易虽然铁幕和西方的贸易禁运。 域外的公司试图以自给自足和是非常弱的综合与的其余部分的奥地利的经济。;;;;;;;;;x
EVT_8203012_NAME;政府对苏联在奥地利酒店;;;;;;;;;x
EVT_8203013_A;该死的;;;;;;;;;x
EVT_8203013_DESC;波茨坦协定，允许没收'的德国国外资产'在奥地利和苏联使用含糊不清的这一定义完整的。 在不到一年他们拆除和装运到东部，工业设备价值约500万美元。 甚至在签署第二份控制权协议的情况没有太大变化而导致的破坏的奥地利的经济。;;;;;;;;;x
EVT_8203013_NAME;恶劣的条款的苏联占领;;;;;;;;;x
EVT_8203014_A;让他们建立自己的国家;;;;;;;;;x
EVT_8203014_B;我们会延长我们的存在;;;;;;;;;x
EVT_8203014_DESC;在1955年为苏联，奥地利已不再是一个人质德国的问题。 莫洛托夫邀请Raab到莫斯科进行双边谈判，如果成功，必须接着由四个权力会议。 通过这时巴黎协定的批准法国和德国，再次在英国人和美国人怀疑一个陷阱的同一排序，希特勒已经设置舒施尼格在1938年。 安东尼-伊甸园和其他人写道，莫斯科倡议仅仅是一个掩盖另一个侵入德国的问题。 西错误地认为，苏联尊贵的奥地利主要是作为一个军事资产，当时在现实中，这是一个纯粹的政治问题。;;;;;;;;;x
EVT_8203014_NAME;提议，对奥地利的独立性;;;;;;;;;x
EVT_8203015_A;欢喜;;;;;;;;;x
EVT_8203015_DESC;在1955年为苏联，奥地利已不再是一个人质德国的问题。 莫洛托夫邀请Raab到莫斯科进行双边谈判，如果成功，必须接着由四个权力会议。 通过这时巴黎协定的批准法国和德国，再次在英国人和美国人怀疑一个陷阱的同一排序，希特勒已经设置舒施尼格在1938年。 安东尼-伊甸园和其他人写道，莫斯科倡议仅仅是一个掩盖另一个侵入德国的问题。 西错误地认为，苏联尊贵的奥地利主要是作为一个军事资产，当时在现实中，这是一个纯粹的政治问题。;;;;;;;;;x
EVT_8203015_NAME;苏联想离开奥地利;;;;;;;;;x
EVT_8203016_A;我们都是免费的！;;;;;;;;;x
EVT_8203016_DESC;奥地利国家条约(德国：）举办Staatsvertrag)或奥地利独立的条约重新建立了奥地利作为一个主权国家。 这是签署月15日，1955年，在维也纳纳斯城之间的盟军占领国和奥地利政府。 它正式生效以来在七月27日，1955年。;;;;;;;;;x
EVT_8203016_NAME;奥地利国家条约;;;;;;;;;x
EVT_8203030_A;伟大的！;;;;;;;;;x
EVT_8203030_DESC;术语Wirtschaftswunder("经济奇迹")中描述的迅速重建经济，西部德国和奥地利之后第二次世界大战。 开始更换的帝国马克作为法定货币，一个持久的期的低通货膨胀和工业迅速增长的监督下由德国政府允许部长的经济、路德维希*艾哈德的，在历史上成为父亲的德国经济奇迹。';;;;;;;;;x
EVT_8203030_NAME;Wirtschaftswunder;;;;;;;;;x
EVT_8204000_A;授予他们独立;;;;;;;;;x
EVT_8204000_B;让我们保持这些土地;;;;;;;;;x
EVT_8204000_DESC;战争结束后，事实证明，我们占领的全部领土的前任德国，没有考虑到土地分配给其他国家根据条约的波茨坦。 需要没有任何盟国委员会决定德国是否应该被释放的免费或没有。 与我们密切监督，使德国执行消灭纳粹主义在他们的行列，它们可以有自己的国家回来。;;;;;;;;;x
EVT_8204000_NAME;独立的德国;;;;;;;;;x
EVT_8204001_A;授予他们独立;;;;;;;;;x
EVT_8204001_B;让我们保持这些土地;;;;;;;;;x
EVT_8204001_DESC;战争结束后，事实证明，我们占领的全部领土的前任德国，没有考虑到土地分配给其他国家根据条约的波茨坦。 需要没有任何盟国委员会决定德国是否应该被释放的免费或没有。 与我们密切监督，使德国执行消灭纳粹主义在他们的行列，它们可以有自己的国家回来。;;;;;;;;;x
EVT_8204001_NAME;独立的德国;;;;;;;;;x
EVT_8204002_A;"确定";;;;;;;;;x
